6.820228928020018264e-04,3.806172162181942733e-08,1.948412302853709276e-16,8.766203073227197288e-18,8.877602419379102757e-35,-1.299785611701381893e-21,-3.512459153253964687e-34
6.535917734227841749e-04,7.738572287236193120e-11,2.234903395280686934e-16,6.608035084915367962e-18,2.466572997409377464e-34,2.367582926803138595e-26,6.039628606606350243e-35
7.026593293471240179e-04,2.309926138046895005e-08,3.782445572505991660e-11,2.015281178260139467e-12,-2.464170721612461258e-24,-1.113465331377445734e-16,1.742161490120707208e-23
6.603956614417115512e-04,7.636197494041566364e-09,2.986270417481937368e-12,6.141413055067071774e-14,-2.515419228627400649e-26,-3.742580103854415783e-18,-7.680660127338039639e-27
6.605376988460812593e-04,9.128859195262321390e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.530010547777639809e-04,6.301471390584455571e-09,4.802150333056162277e-13,3.498192345252029585e-14,-3.917125021400817622e-27,-2.765520157601682992e-18,2.283301617903224802e-27
6.538984926604176490e-04,3.974588053749158305e-10,8.716573667432836756e-38,2.076098553077881189e-38,-1.543360275303628198e-77,3.825769590479809786e-43,8.830362408326997872e-76
6.667855976002685665e-04,1.725366743256790732e-08,1.457723228408405518e-14,1.303830541454812380e-15,-1.607556571278717509e-30,-1.576031986680905948e-19,-5.452144382657275161e-30
6.649292484229316156e-04,1.422586543731489952e-08,7.461911376992241539e-16,2.278945983068372229e-16,-9.124703139791696520e-32,-2.527358671400184934e-20,2.249087278561675710e-32
6.656194592501362903e-04,1.518299408032858042e-08,8.278252709140473596e-16,2.162087877857073385e-16,-8.907483002243499150e-32,-2.503022784229515785e-20,2.079570896926216390e-32
6.573232238831568271e-04,5.252607316011146062e-12,6.182457127235604598e-15,1.213808466310749958e-15,-3.088744246695943495e-30,-1.583856177636332543e-23,-1.231261325802853988e-30
6.569127921339310960e-04,5.240205625182124381e-09,5.660393623370507734e-14,7.433527370638011765e-16,2.011540428408103643e-30,-4.055729486274558301e-20,4.382255208767346624e-30
6.541214410165983699e-04,6.890510991177373817e-10,2.506074141308489281e-36,4.086243822684842169e-36,1.304390760280120896e-71,1.068603318298350182e-40,-9.191915039982552214e-73
7.090306940599451838e-04,7.556924869903592905e-08,1.340207895905199146e-17,1.253661264591527197e-18,2.961203286351466494e-36,-1.519639193166404328e-22,-4.199749252255129128e-36
6.537185250584513253e-04,9.578451086083494869e-13,7.811354837048424787e-16,1.060736535368421771e-16,5.297269025242337940e-33,-9.286342213315638786e-24,3.007032563062233060e-32
6.400189198771668534e-04,1.442558210697543438e-10,1.188891925418724336e-12,7.427924538535816161e-16,-8.203062484622082671e-30,-8.804807076459501718e-21,2.049272769928910447e-29
6.536035409692470422e-04,1.183357456402931745e-11,1.058651814249345277e-36,3.693803937463657745e-37,1.488077140458465433e-73,8.998123681638134014e-43,1.766669406603087654e-73
6.741291567191519613e-04,2.727275795197469539e-08,1.711495421249723924e-18,7.511347325351735055e-20,-8.012304473653506898e-39,-9.759625000241862220e-24,-2.571229948682447608e-38
6.525050768451073728e-04,9.958372911894074185e-10,2.868901976463325673e-12,8.287825440440322089e-15,-1.237327349786284638e-27,2.140880003699188914e-19,-3.197092055096326695e-28
6.531693888291532218e-04,4.671642555955162997e-11,5.883691585860849176e-12,5.779120408939843525e-14,2.943060132789935596e-26,3.654230268515567835e-19,1.641539483894656369e-26
6.882740648281634576e-04,4.671106860838090716e-08,3.749245563390076239e-16,2.830164333244772485e-17,1.747656585546643035e-33,-3.352876790358692218e-21,2.333433537082822325e-33
6.509769061443702008e-04,1.535330229924621670e-10,1.550838872372095601e-13,8.390600236983377225e-15,1.169284880896761474e-28,-1.013258693218278937e-19,2.791743850184270695e-28
6.549936922459092311e-04,6.387740014136692557e-09,2.815184690177968159e-13,9.226439565280058417e-15,-2.509887310104896868e-28,6.557243531880248090e-19,-3.976369339008836579e-28
6.545095383779983827e-04,1.164984871819519027e-09,1.232519757021551328e-15,3.310403899686250592e-16,-6.609670696764741754e-34,6.640877688957748510e-21,-2.114541926048447051e-31
6.533902062376029541e-04,3.964155735002035189e-10,7.687067631093862856e-16,5.148007592074444544e-17,-1.020816954941147487e-32,-9.058926977519680079e-22,8.184052745897076996e-34
6.536046661740611309e-04,1.379110496596820605e-11,1.893840849821792428e-21,2.068400745701180988e-22,1.294478226258587980e-43,-6.858482213218654630e-30,-1.496480645826363960e-45
6.570026010708009427e-04,4.803417745894268402e-09,3.700267886016679261e-15,3.661747902731068674e-16,-3.176881128913875396e-31,-2.340662259060578573e-20,2.841665931540452603e-31
6.753236331777906064e-04,2.887630642220585051e-08,1.299690888172462156e-36,3.659963494483330156e-37,2.504747923056010215e-73,5.905503025976870324e-41,-3.133020008815310388e-74
6.714913630062678117e-04,2.371493181735969445e-08,1.795738507283638003e-37,8.517543233582910012e-38,9.927253483548048950e-75,6.096098355776627544e-42,3.523445536121260675e-75
6.754782405513098551e-04,2.910476077222898728e-08,7.249892597001561719e-18,4.263339632942069002e-19,4.665620870046792718e-37,-3.566034598679490127e-23,-5.866168625412312173e-37
6.715106172030271305e-04,2.374129374889168797e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.700367095078836989e-04,2.176340523925078665e-08,5.512482283126801975e-36,2.484509321867820496e-36,9.138514510479620591e-72,3.568723904098001801e-40,1.014340633537652326e-72
6.549693697554838639e-04,3.683123854248745162e-10,5.822848507977588438e-13,6.652759826160390416e-15,3.417992215710574491e-28,-4.373266877450986436e-20,2.337192515002661731e-28
6.784310173142480815e-04,3.308347283808947453e-08,8.281014645964726581e-37,7.058244275129793671e-38,4.732007239169662764e-75,-8.843304093170635925e-42,1.639500523308017161e-74
6.831988233106961895e-04,3.958073328927562806e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.608167822297653874e-04,9.753673343559626467e-09,1.254772066552866478e-15,6.346219944281482035e-17,1.379482908616173024e-32,-1.369905939172663215e-21,1.141976318761367698e-32
6.664913640657948307e-04,1.782792611026159951e-08,3.064721652071967158e-15,2.836228350794533743e-16,-2.465798088016415391e-31,3.725978886475932844e-20,-9.550142861187289562e-32
6.541515710258758408e-04,2.525949539559161090e-09,5.603923428184725909e-14,3.280179272591160488e-15,4.278377182369760492e-29,-4.328665099377842441e-20,-1.213921440300158471e-29
6.552974529401940293e-04,6.554199822568148470e-09,5.944357792551102945e-14,4.334009753306060477e-15,-3.760287253230570478e-29,-2.154692972358921108e-19,-5.852551050525122276e-29
6.537379911620511347e-04,1.952044972839406666e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.523208093191109301e-04,9.442599810663765525e-10,2.431985763532314334e-13,6.559710016083420233e-15,2.508484638162965033e-28,-1.051291939882483463e-19,7.563731364640561286e-29
6.497192060041197866e-04,1.652569283445798851e-10,5.124954852741729986e-13,1.462056146914956693e-14,-6.044441249714674203e-28,2.625350522201349742e-20,-1.111913246087483552e-27
6.493302534454179105e-04,2.260668715903018159e-10,6.057180928217220819e-13,1.987426740762135548e-14,-3.221074586174695743e-28,-2.294548361296556119e-19,-2.156658214187294856e-27
6.533773962891646940e-04,1.226107195588121107e-10,4.432525682765889762e-16,8.682624209311246873e-17,-1.177049376907707101e-32,-1.254439502276100232e-22,-1.231232109345926858e-32
6.568873225662731586e-04,4.214691554427730862e-09,4.364953219901421596e-18,5.523781791389474689e-18,-2.605487860739946006e-36,2.767021966489580132e-22,2.699799527174560686e-35
6.646004404801597251e-04,1.450441005357705444e-08,4.737798979932123366e-19,4.714098595046390207e-21,-7.358409887607068208e-41,5.673809590420426426e-25,2.102822366630676404e-40
6.593375189161995806e-04,8.003026764556027953e-09,3.291069373710413348e-15,2.131428851966219748e-16,1.617029694506536140e-31,-6.152119162888023598e-21,-7.562912396157784268e-32
6.539749468366727429e-04,4.983778370527773808e-10,1.250118777461021214e-36,2.350042738074746230e-36,3.913076590888777080e-72,4.938540368441158591e-41,9.553020474681716495e-73
6.792081347231125957e-04,3.399629293101500261e-08,6.618957607360806256e-14,2.966809328841085535e-17,-2.596527371595781193e-32,1.489147346493361724e-22,-3.246938978032205938e-32
6.938578685501733869e-04,5.424017042439694045e-08,1.132484033808890256e-17,7.105880525103172225e-20,7.059107908213969166e-39,1.308013315582901163e-23,6.335245523149417248e-38
6.443660809725114142e-04,6.970159738438046512e-11,3.594509586054022416e-13,2.835043058668153369e-14,2.618230126566171733e-28,8.704532914616714756e-20,-2.849930444400661456e-27
6.597321594798478440e-04,9.904190626105715995e-10,2.229411608310517617e-12,2.825581992493657726e-14,-6.451851849541778084e-27,-3.597099617408382536e-20,-2.944037297840245638e-27
6.644153366924316533e-04,1.426151366019161150e-08,1.921070948331575997e-22,7.629756636358421367e-23,-6.543846221541611261e-45,8.609139693844814775e-27,6.519425775943719036e-45
6.750715530318390344e-04,2.856206047221718601e-08,1.727013609350675350e-15,3.339548091557760894e-17,-5.713475225207171201e-34,-1.265103210739509484e-21,-7.999716382392263105e-33
6.469824183032905993e-04,3.254212275029672598e-09,1.859689104016374667e-12,8.869023181133358472e-14,-3.206793443603727075e-26,-5.035894047543791020e-18,1.640210743008634586e-26
6.608526013386612332e-04,9.544442102883341122e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.609963031410945409e-04,1.873808318814881345e-08,1.445433613429021467e-12,4.036337370433237942e-14,-8.821697418008909856e-27,-5.418123527055361950e-18,-4.150842598797240554e-27
6.646902039513424756e-04,1.446005586771123282e-08,1.143315422591928569e-17,7.973358941674858789e-17,1.321995261771160719e-33,-9.227763917642268458e-21,2.011918609562815194e-33
6.653841802991696756e-04,1.555133417438226151e-08,1.117681927009640144e-20,1.095118973749906038e-21,3.487433017200344091e-42,-3.173826910154347408e-26,1.586506395557826417e-42
6.709834108441878765e-04,2.317442289482523458e-08,2.153874540694060091e-16,1.291902076040167247e-17,2.511354181675876784e-34,1.327605076703824014e-21,6.335212382571469015e-34
6.573055971665338424e-04,4.835714177887644226e-09,3.568196095173067268e-18,4.704514575167759144e-19,-5.176261179139201721e-37,2.997601325450823512e-23,-3.218580231974671925e-37
6.601304882850340255e-04,8.772095855775076273e-09,4.314415580861057861e-16,3.637468971453375152e-17,4.258206814018681074e-33,-8.600169379153976925e-22,1.622374107014737934e-33
6.752209581738946413e-04,3.032997622849208727e-08,6.426114701584210419e-14,2.773574851837057208e-15,-1.855707635359648323e-29,-4.556759258677079525e-19,3.204265606041188423e-29
6.540612855970998410e-04,8.001904163369164918e-12,5.980167575016907603e-15,3.089183154521522001e-16,-2.044839847484063740e-31,-8.699256727463814672e-22,3.667193186826932164e-31
6.615611961781058415e-04,1.807707531811617807e-08,5.325741508108211713e-13,1.072418100238061859e-14,-1.485733771359094441e-28,-1.428264720815107441e-18,7.967342456105782000e-28
6.522472437216902952e-04,1.489352076102548078e-10,5.917317415485244742e-14,3.656092291519063884e-15,5.373445664297331047e-29,-2.452765521128159063e-20,2.112311754489249961e-30
6.656145992073064137e-04,1.609501309404107233e-08,1.545195644717556812e-14,1.373949836701508879e-15,-6.259079422572798272e-30,-1.565768987525100108e-19,9.492143831487843996e-31
6.531671593356210481e-04,2.494284091437845578e-10,7.512744708413464382e-14,3.887776471231041584e-16,1.904365777962825153e-30,-3.311673687472063630e-21,-8.877523067204919587e-31
6.500531073152513491e-04,6.922135003580834992e-10,2.343551953015846654e-13,1.659085075405639067e-14,-1.027335780816144540e-27,-4.362890014965119099e-19,1.217360155312905904e-28
6.545959317241361068e-04,1.712291502741960577e-09,3.515359508401341508e-15,1.637580132959269152e-16,1.191604617184390109e-31,-8.417854321355445894e-22,-3.518949617819365947e-32
6.539266495315606848e-04,3.768879988477025325e-09,6.948418752410599062e-14,5.339573496660151730e-15,-9.437382789522590567e-29,3.180362499323725929e-19,-4.088560163616622022e-29
6.887802811139358966e-04,4.723550523188937567e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.905416641819041648e-04,4.887600130233111653e-08,1.900391139157596634e-14,1.289688554400102365e-15,2.846107649969634831e-30,-2.100342920338573567e-19,5.715384332675395180e-30
6.723476250973252528e-04,2.685471375632672251e-08,6.598572613198879030e-14,3.936290501492150735e-15,4.162291937645288887e-29,-3.636218283242769283e-19,-4.787512824510001601e-29
6.716618770973251541e-04,2.394027534747804763e-08,2.235378864697268242e-21,1.487388542009626817e-20,1.347889130851375058e-41,1.353237187628250140e-24,8.469962643946075915e-41
6.661143169943539288e-04,1.637913024124831988e-08,4.244794520883705721e-15,1.054091504571912660e-16,5.249325754867636039e-32,1.231043441494108362e-20,4.707446889811633982e-32
6.533549738534365648e-04,1.011163826264705531e-11,5.549377070298179161e-16,2.213004664785913742e-17,-2.123361816412964017e-33,6.625250650492289823e-23,1.227077655399439298e-33
6.625944350429720979e-04,1.745141088397761958e-08,1.148236612707484985e-13,1.663151267909956404e-15,4.831274337232873342e-30,1.385623029476542262e-19,2.246982742912718986e-29
6.649974660119229147e-04,1.507052013844603533e-08,9.934119399430707681e-18,8.804449717208918689e-19,-1.297531053331388982e-36,-9.843989618548660633e-23,2.257545581609659644e-36
6.534942041502671273e-04,6.466656302653442367e-11,2.796749770742067628e-16,1.063360157395898108e-17,-5.520831917465634086e-34,8.413871133035045510e-23,-1.774240397370355409e-34
6.678144337009925182e-04,1.814618375181675730e-08,3.493909129463339512e-14,2.282761745810377799e-16,-3.463570330771771219e-31,-3.015183791606242827e-20,5.437406216609579463e-31
6.477581638076517021e-04,2.054177202209533337e-10,6.670551281703857824e-13,3.433363011613323115e-14,-1.301985257315458813e-27,2.950995676432477675e-20,5.030126204685266170e-27
6.580216258571438409e-04,5.382665878096169202e-09,6.182599203692535691e-14,8.388146773021311655e-16,4.513144056667163529e-31,4.373303699212085666e-20,6.023779531366221553e-30
6.566103857454707931e-04,4.269145060594587975e-09,2.268990661785778052e-15,7.631537304206476825e-17,1.771383846501391716e-32,-3.272800602597286825e-21,-2.635722748117835773e-32
6.536089577639530744e-04,1.963555036890233521e-11,1.030088408708319798e-36,1.960178988709301654e-36,2.557604550845989064e-72,-7.935829173682641853e-42,1.103119117690669587e-72
6.536443693554011818e-04,6.592632807729074701e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.536091520998726099e-04,1.990453364412044735e-11,1.055955166529060245e-36,1.999133189459189941e-36,2.686632968889385850e-72,8.168696164641017775e-42,1.103931893556759167e-72
6.536092177665740700e-04,1.999542393451947831e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.567999317662279873e-04,4.607819340507603802e-09,9.823501434849863635e-14,1.033584668480230940e-15,-1.020953051490104288e-29,-6.970200095582821145e-20,-2.057717202659592886e-30
6.629630789783784450e-04,1.815237837484657664e-08,6.029480967353385331e-13,5.995056559915696815e-17,-3.290549938966344204e-31,-1.555514065068598762e-21,1.470984573515997692e-31
6.515847997523253193e-04,2.789123894134555524e-10,1.054720759864384271e-12,9.391652392156916737e-15,-8.049174211878142544e-28,-1.561775371970479963e-19,-4.751950499955893227e-28
6.530066847244102302e-04,1.821862942473139978e-09,3.471775430553927074e-12,3.628624644158428174e-14,-1.274467187430475381e-26,-1.477738062944470202e-18,-1.856643982533657292e-27
6.596390608536591930e-04,4.375186162046382095e-10,1.197689273585037592e-11,7.082901583354700428e-14,-6.257325847011972254e-26,1.287688519732153304e-18,1.844867829488507231e-26
6.514430517755543607e-04,5.118750293337655552e-10,1.357422494565728030e-13,6.931138288976298719e-15,1.142180385026869794e-28,-1.290550176877477969e-19,1.793132176294502119e-28
6.617638177943189169e-04,1.085650776783632544e-08,3.713255468331471194e-17,1.029131605120514853e-18,-4.511813246896208068e-36,-9.506328872498670986e-23,-4.485169378555410743e-36
6.532166591787144086e-04,5.436832135751348654e-09,1.477754883569708100e-12,2.582859380885598878e-14,4.394753248555764886e-27,-1.077127322259582090e-18,2.479689052739087737e-27
6.583242729099724605e-04,8.860965076799310502e-09,7.745053666250978619e-13,5.432810825123825790e-14,1.039816052002641492e-26,-1.873046920893527763e-18,4.008935200094634174e-27
6.517743175237214383e-04,1.249166600452435422e-09,4.486126357450281384e-14,3.551426106621711176e-15,4.267981111977458613e-29,-8.154621726643888484e-21,1.370751495881007063e-29
6.584550370192857049e-04,6.645850948843226845e-09,3.546162354663003361e-13,1.046160339888037525e-15,-7.677692148444652285e-30,5.244731071558552401e-20,-1.863004562732831605e-29
6.435636898677449518e-04,1.206984940159656752e-10,2.134079095716442690e-13,1.674195606270607483e-15,-1.532779778506840262e-31,1.757396851380678539e-21,3.164531756628773541e-29
6.607866392283274007e-04,9.453994142434235977e-09,2.923470742183044535e-20,2.501127697199604700e-22,-4.374057597704182513e-43,-2.431493717555908320e-26,-5.158361481545636577e-43
6.558144747571435437e-04,3.097990957499491848e-09,3.798468974764042000e-16,3.693475040225916818e-17,4.030016611227315199e-33,-4.542647360697381890e-22,-1.702274656516913876e-33
6.633578783261308461e-04,4.579840947220164497e-09,5.596498842425282817e-14,1.040117140159024172e-14,-2.092772753604336588e-28,-7.038939426562312266e-19,-1.384821188550834355e-28
6.667469634664465600e-04,1.728334949549375218e-08,1.432924224651861100e-17,2.335992410314391296e-18,2.066701168678627314e-36,3.052601641743556392e-22,1.335613137681587957e-35
6.527489196269517166e-04,4.229875602260709968e-09,6.450358151313690176e-13,1.686961978420674023e-14,1.190295514786920425e-27,1.015965530755958573e-19,-1.296109837118929003e-27
6.666670217100900166e-04,1.726139962601586905e-08,3.146777782870102359e-17,1.336429405233838159e-18,6.174281133918641511e-36,4.194352478687322496e-23,-6.081887550099069968e-36
6.648824484968972760e-04,1.486568631973191193e-08,2.916927241632903324e-17,2.780636010563548760e-18,-2.212637487600649848e-35,-3.336765293142404029e-22,-1.172834950141354079e-35
6.505707667082117306e-04,2.405893835535980026e-09,6.759616464196194235e-13,2.596970884302498251e-14,-7.120901160959096891e-28,-1.265731089228347822e-18,-3.366326378134410418e-27
6.498127444377198476e-04,3.444605044124802288e-10,1.898293395283847737e-13,1.036131253095600305e-14,3.846786117758645056e-28,2.258936999293720483e-20,-2.513571619827943865e-28
6.553330592201999467e-04,6.372848338973564833e-09,5.239894548286170025e-13,1.261182606170182421e-14,8.988434471711176612e-28,-6.714844872712758412e-19,4.931638038918196994e-28
6.535990623778189894e-04,1.133177580940720563e-11,7.434084432223217514e-19,1.029583670419317338e-19,-1.102196959028526721e-38,-1.263166613877819234e-25,-2.626545273617059735e-38
6.584104304141810823e-04,7.702575886162461172e-09,5.010896096239660821e-14,6.862395088201486416e-16,2.096041034133145139e-30,1.425037124690489942e-20,-3.435139017554248508e-30
